iteration,i,j,Omega_curr,B_before,B_after,ell_before_B,B_ij_before,B_ji_before,delta_ij,delta_ji,chosen_direction,chosen_delta,B_ij_after,B_ji_after,ell_after_B,ell_after_Omega,B_improved,Omega_improved,B_contribution,Omega_contribution
75,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.579345927823871,4.579345927823871,True,True,0.0,0.0
76,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.579345927823871,4.579345927823871,True,True,0.0,0.0
77,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.579345927823871,4.579345927823871,True,True,0.0,0.0
78,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.579345927823871,4.579345927823871,True,True,0.0,0.0
79,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.579345927823871,4.579345927823871,True,True,0.0,0.0
80,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,0.0,1.3743414748227956,0.0,1.3743414748227956,ji,1.3743414748227956,0.0,1.3743414748227956,4.579345927823871,4.579345927823871,True,True,0.0,0.0
81,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.579345927823871,4.579345927823871,True,True,0.0,0.0
82,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.579345927823871,4.579345927823871,True,True,0.0,0.0
83,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         7.10838945]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.86196387]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.579345927823871,0.0,0.8619638656478188,0.000602454693673985,0.8068826910499461,ji,0.8068826910499461,0.0,0.8068826910499461,4.5693709471588,4.569270103446955,True,True,-0.009974980665070632,-0.00010084371184504448
84,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.96657736]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.569270103446955,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.569270103446955,4.569270103446955,True,True,0.0,0.0
85,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.96657736]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.569270103446955,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.569270103446955,4.569270103446955,True,True,0.0,0.0
86,2,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.96657736]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.569270103446955,0.8068826910499461,0.0,0.8068826910499461,0.000602454693673985,ij,0.8068826910499461,0.8068826910499461,0.0,4.569270103446955,4.569270103446955,True,True,0.0,0.0
87,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.96657736]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.569270103446955,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.569270103446955,4.569270103446955,True,True,0.0,0.0
88,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.96657736]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.569270103446955,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.569270103446955,4.569270103446955,True,True,0.0,0.0
89,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.96657736]]","[[ 0.         -0.00631214  2.00809647  1.27963615]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.569270103446955,1.2796361473509112,0.0,1.389201357579727,0.0,ij,1.389201357579727,1.389201357579727,0.0,4.56752418426049,4.567521128912088,True,True,-0.0017459191864652723,-3.055348401836966e-06
90,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912088,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.567521128912088,4.567521128912088,True,True,0.0,0.0
91,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912088,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.567521128912088,4.567521128912088,True,True,0.0,0.0
92,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912088,1.389201357579727,0.0,1.3892013575797266,0.0,ij,1.3892013575797266,1.3892013575797266,0.0,4.567521128912088,4.567521128912087,True,True,0.0,-8.881784197001252e-16
93,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912087,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.567521128912087,4.567521128912087,True,True,0.0,0.0
94,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912087,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.567521128912087,4.567521128912087,True,True,0.0,0.0
95,3,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912087,0.0,1.3892013575797266,0.0,1.3892013575797266,ji,1.3892013575797266,0.0,1.3892013575797266,4.567521128912087,4.567521128912087,True,True,0.0,0.0
96,1,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912087,3.0001755497131253,0.0,3.0001755497131253,0.25441397255574666,ij,3.0001755497131253,3.0001755497131253,0.0,4.567521128912087,4.567521128912087,True,True,0.0,0.0
97,2,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912087,0.0,2.0080964683145375,0.0,2.0080964683145375,ji,2.0080964683145375,0.0,2.0080964683145375,4.567521128912087,4.567521128912087,True,True,0.0,0.0
98,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.94225119]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.37434147]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.5395913 ]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.567521128912087,1.3743414748227956,0.0,1.5395913020404772,0.0,ij,1.5395913020404772,1.5395913020404772,0.0,4.559725310171903,4.559663896182572,True,True,-0.007795818740184757,-6.141398933046105e-05
99,3,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83401013]]","[[ 0.         -0.00631214  2.00809647  1.38920136]
 [ 0.          0.          3.00017555  1.5395913 ]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.5395913 ]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.559663896182572,0.0,1.3892013575797266,0.0,1.3902444383335473,ji,1.3902444383335473,0.0,1.3902444383335473,4.559663734873611,4.559663734873586,True,True,-1.613089608554219e-07,-2.5757174171303632e-14
100,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.5395913 ]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.559663734873586,1.5395913020404772,0.0,1.5395946680324075,0.0,ij,1.5395946680324075,1.5395946680324075,0.0,4.559663734870301,4.559663734870299,True,True,-3.284483796051063e-12,-1.7763568394002505e-15
101,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.559663734870299,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.559663734870299,4.559663734870299,True,True,0.0,0.0
102,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.559663734870299,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.559663734870299,4.559663734870299,True,True,0.0,0.0
103,1,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.559663734870299,1.5395946680324075,0.0,1.5395946680324073,0.0,ij,1.5395946680324073,1.5395946680324073,0.0,4.5596637348703,4.559663734870301,False,False,8.881784197001252e-16,8.881784197001252e-16
104,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.559663734870301,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.559663734870301,4.559663734870301,True,True,0.0,0.0
105,0,3,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024444]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.559663734870301,1.3902444383335473,0.0,1.390244459580174,0.0,ij,1.390244459580174,1.390244459580174,0.0,4.5596637348703,4.5596637348703,True,True,-8.881784197001252e-16,0.0
106,2,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.5596637348703,0.0,3.0001755497131253,0.25441397255574666,3.0001755497131253,ji,3.0001755497131253,0.0,3.0001755497131253,4.5596637348703,4.5596637348703,True,True,0.0,0.0
107,1,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]",4.5596637348703,0.0,-0.006312144293175576,-0.00322697156278278,-0.006312144293175576,ji,-0.006312144293175576,0.0,-0.006312144293175576,4.5596637348703,4.5596637348703,True,True,0.0,0.0
108,3,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.83400793]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.80688269]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]",4.5596637348703,0.0,0.8068826910499461,0.000602454693673985,0.7553914555346319,ji,0.7553914555346319,0.0,0.7553914555346319,4.550596642551124,4.550513422770839,True,True,-0.00906709231917624,-8.321978028469346e-05
109,3,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.71007876]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.53959467]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]",4.550513422770839,0.0,1.5395946680324073,0.0,1.6937437470977852,ji,1.6937437470977852,0.0,1.6937437470977852,4.543495084776435,4.543445361863572,True,True,-0.007018337994404433,-4.972291286264863e-05
110,3,0,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.61589156]]","[[ 0.         -0.00631214  2.00809647  1.39024446]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]",4.543445361863572,0.0,1.390244459580174,0.0,1.493641721614943,ji,1.493641721614943,0.0,1.493641721614943,4.541808063046974,4.541805376432901,True,True,-0.0016372988165977986,-2.686614073432736e-06
111,0,1,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.59422718]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]",4.541805376432901,-0.006312144293175576,0.0,-0.006312144293175576,-0.00322697156278278,ij,-0.006312144293175576,-0.006312144293175576,0.0,4.541805376432901,4.541805376432901,True,True,0.0,0.0
112,0,2,"[[2.02641431 0.         0.         0.        ]
 [0.         3.96370366 0.         0.        ]
 [0.         0.         3.04642696 0.        ]
 [0.         0.         0.         6.59422718]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]","[[ 0.         -0.00631214  2.00809647  1.49364172]
 [ 0.          0.          3.00017555  1.69374375]
 [ 0.          0.          0.          0.75539146]
 [ 0.          0.          0.          0.        ]]",4.541805376432901,2.0080964683145375,0.0,2.0080964683145375,0.0,ij,2.0080964683145375,2.0080964683145375,0.0,4.541805376432901,4.541805376432901,True,True,0.0,0.0
